시점,행정동,성별,나이,인구수
2022-03-15,하안3동,남자,69,86
2022-03-15,하안3동,남자,70,64
2022-03-15,하안3동,남자,71,62
2022-03-15,하안3동,남자,72,66
2022-03-15,하안3동,남자,73,69
2022-03-15,하안3동,남자,74,58
2022-03-15,하안3동,남자,75,60
2022-03-15,하안3동,남자,76,39
2022-03-15,하안3동,남자,77,39
2022-03-15,하안3동,남자,78,43
2022-03-15,하안3동,남자,79,36
2022-03-15,하안3동,남자,80,43
2022-03-15,하안3동,남자,81,44
2022-03-15,하안3동,남자,82,34
2022-03-15,하안3동,남자,83,33
2022-03-15,하안3동,남자,84,23
2022-03-15,하안3동,남자,85,17
2022-03-15,하안3동,남자,86,12
2022-03-15,하안3동,남자,87,24
2022-03-15,하안3동,남자,88,13
2022-03-15,하안3동,남자,89,11
2022-03-15,하안3동,남자,90,2
2022-03-15,하안3동,남자,91,7
2022-03-15,하안3동,남자,92,4
2022-03-15,하안3동,남자,93,3
2022-03-15,하안3동,남자,94,3
2022-03-15,하안3동,남자,95,1
2022-03-15,하안3동,남자,96,2
2022-03-15,하안3동,남자,97,1
2022-03-15,하안3동,남자,98,2
2022-03-15,하안3동,남자,99,0
2022-03-15,하안3동,남자,100,2
2022-03-15,하안3동,여자,0,67
2022-03-15,하안3동,여자,1,59
2022-03-15,하안3동,여자,2,58
2022-03-15,하안3동,여자,3,57
2022-03-15,하안3동,여자,4,51
2022-03-15,하안3동,여자,5,54
2022-03-15,하안3동,여자,6,72
2022-03-15,하안3동,여자,7,67
2022-03-15,하안3동,여자,8,48
2022-03-15,하안3동,여자,9,74
2022-03-15,하안3동,여자,10,86
2022-03-15,하안3동,여자,11,67
2022-03-15,하안3동,여자,12,63
2022-03-15,하안3동,여자,13,70
2022-03-15,하안3동,여자,14,85
2022-03-15,하안3동,여자,15,79
2022-03-15,하안3동,여자,16,79
2022-03-15,하안3동,여자,17,111
2022-03-15,하안3동,여자,18,109
2022-03-15,하안3동,여자,19,89
2022-03-15,하안3동,여자,20,106
2022-03-15,하안3동,여자,21,112
2022-03-15,하안3동,여자,22,137
2022-03-15,하안3동,여자,23,108
2022-03-15,하안3동,여자,24,120
2022-03-15,하안3동,여자,25,115
2022-03-15,하안3동,여자,26,127
2022-03-15,하안3동,여자,27,125
2022-03-15,하안3동,여자,28,119
2022-03-15,하안3동,여자,29,108
2022-03-15,하안3동,여자,30,123
2022-03-15,하안3동,여자,31,129
2022-03-15,하안3동,여자,32,131
2022-03-15,하안3동,여자,33,131
2022-03-15,하안3동,여자,34,136
2022-03-15,하안3동,여자,35,133
2022-03-15,하안3동,여자,36,146
2022-03-15,하안3동,여자,37,123
2022-03-15,하안3동,여자,38,147
2022-03-15,하안3동,여자,39,149
2022-03-15,하안3동,여자,40,156
2022-03-15,하안3동,여자,41,163
2022-03-15,하안3동,여자,42,157
2022-03-15,하안3동,여자,43,137
2022-03-15,하안3동,여자,44,148
2022-03-15,하안3동,여자,45,123
2022-03-15,하안3동,여자,46,174
2022-03-15,하안3동,여자,47,171
2022-03-15,하안3동,여자,48,207
2022-03-15,하안3동,여자,49,208
2022-03-15,하안3동,여자,50,196
2022-03-15,하안3동,여자,51,201
2022-03-15,하안3동,여자,52,193
2022-03-15,하안3동,여자,53,203
2022-03-15,하안3동,여자,54,178
2022-03-15,하안3동,여자,55,152
2022-03-15,하안3동,여자,56,153
2022-03-15,하안3동,여자,57,147
2022-03-15,하안3동,여자,58,132
2022-03-15,하안3동,여자,59,154
2022-03-15,하안3동,여자,60,157
2022-03-15,하안3동,여자,61,164
2022-03-15,하안3동,여자,62,159
2022-03-15,하안3동,여자,63,158
2022-03-15,하안3동,여자,64,144
2022-03-15,하안3동,여자,65,158
2022-03-15,하안3동,여자,66,161
2022-03-15,하안3동,여자,67,140
2022-03-15,하안3동,여자,68,130
2022-03-15,하안3동,여자,69,122
2022-03-15,하안3동,여자,70,90
2022-03-15,하안3동,여자,71,86
2022-03-15,하안3동,여자,72,125
2022-03-15,하안3동,여자,73,96
2022-03-15,하안3동,여자,74,82
2022-03-15,하안3동,여자,75,106
2022-03-15,하안3동,여자,76,54
2022-03-15,하안3동,여자,77,78
2022-03-15,하안3동,여자,78,77
2022-03-15,하안3동,여자,79,95
2022-03-15,하안3동,여자,80,121
2022-03-15,하안3동,여자,81,81
2022-03-15,하안3동,여자,82,68
2022-03-15,하안3동,여자,83,73
2022-03-15,하안3동,여자,84,52
2022-03-15,하안3동,여자,85,59
2022-03-15,하안3동,여자,86,65
2022-03-15,하안3동,여자,87,39
2022-03-15,하안3동,여자,88,45
2022-03-15,하안3동,여자,89,34
2022-03-15,하안3동,여자,90,24
2022-03-15,하안3동,여자,91,26
2022-03-15,하안3동,여자,92,24
2022-03-15,하안3동,여자,93,8
2022-03-15,하안3동,여자,94,8
2022-03-15,하안3동,여자,95,4
2022-03-15,하안3동,여자,96,4
2022-03-15,하안3동,여자,97,2
2022-03-15,하안3동,여자,98,1
2022-03-15,하안3동,여자,99,0
2022-03-15,하안3동,여자,100,8
2022-03-15,하안4동,남자,0,49
2022-03-15,하안4동,남자,1,40
2022-03-15,하안4동,남자,2,37
2022-03-15,하안4동,남자,3,31
2022-03-15,하안4동,남자,4,55
2022-03-15,하안4동,남자,5,42
2022-03-15,하안4동,남자,6,52
2022-03-15,하안4동,남자,7,52
2022-03-15,하안4동,남자,8,55
2022-03-15,하안4동,남자,9,50
2022-03-15,하안4동,남자,10,54
2022-03-15,하안4동,남자,11,67
2022-03-15,하안4동,남자,12,57
2022-03-15,하안4동,남자,13,56
2022-03-15,하안4동,남자,14,67
2022-03-15,하안4동,남자,15,67
2022-03-15,하안4동,남자,16,74
2022-03-15,하안4동,남자,17,81
2022-03-15,하안4동,남자,18,71
2022-03-15,하안4동,남자,19,74
2022-03-15,하안4동,남자,20,90
2022-03-15,하안4동,남자,21,93
2022-03-15,하안4동,남자,22,93
2022-03-15,하안4동,남자,23,76
2022-03-15,하안4동,남자,24,72
2022-03-15,하안4동,남자,25,83
2022-03-15,하안4동,남자,26,65
2022-03-15,하안4동,남자,27,83
2022-03-15,하안4동,남자,28,82
2022-03-15,하안4동,남자,29,97
2022-03-15,하안4동,남자,30,91
2022-03-15,하안4동,남자,31,84
2022-03-15,하안4동,남자,32,118
2022-03-15,하안4동,남자,33,99
2022-03-15,하안4동,남자,34,91
2022-03-15,하안4동,남자,35,99
2022-03-15,하안4동,남자,36,106
2022-03-15,하안4동,남자,37,102
2022-03-15,하안4동,남자,38,111
2022-03-15,하안4동,남자,39,103
2022-03-15,하안4동,남자,40,114
2022-03-15,하안4동,남자,41,102
2022-03-15,하안4동,남자,42,79
2022-03-15,하안4동,남자,43,70
2022-03-15,하안4동,남자,44,91
2022-03-15,하안4동,남자,45,102
2022-03-15,하안4동,남자,46,95
2022-03-15,하안4동,남자,47,110
2022-03-15,하안4동,남자,48,123
2022-03-15,하안4동,남자,49,124
2022-03-15,하안4동,남자,50,131
2022-03-15,하안4동,남자,51,137
2022-03-15,하안4동,남자,52,117
2022-03-15,하안4동,남자,53,124
2022-03-15,하안4동,남자,54,93
2022-03-15,하안4동,남자,55,87
2022-03-15,하안4동,남자,56,86
2022-03-15,하안4동,남자,57,85
2022-03-15,하안4동,남자,58,72
2022-03-15,하안4동,남자,59,83
2022-03-15,하안4동,남자,60,75
2022-03-15,하안4동,남자,61,77
2022-03-15,하안4동,남자,62,73
2022-03-15,하안4동,남자,63,78
2022-03-15,하안4동,남자,64,65
2022-03-15,하안4동,남자,65,52
2022-03-15,하안4동,남자,66,60
2022-03-15,하안4동,남자,67,60
2022-03-15,하안4동,남자,68,34
2022-03-15,하안4동,남자,69,34
2022-03-15,하안4동,남자,70,36
2022-03-15,하안4동,남자,71,34
2022-03-15,하안4동,남자,72,26
2022-03-15,하안4동,남자,73,28
2022-03-15,하안4동,남자,74,22
2022-03-15,하안4동,남자,75,30
2022-03-15,하안4동,남자,76,11
2022-03-15,하안4동,남자,77,24
2022-03-15,하안4동,남자,78,11
2022-03-15,하안4동,남자,79,20
2022-03-15,하안4동,남자,80,14
2022-03-15,하안4동,남자,81,11
2022-03-15,하안4동,남자,82,20
2022-03-15,하안4동,남자,83,16
2022-03-15,하안4동,남자,84,9
2022-03-15,하안4동,남자,85,10
2022-03-15,하안4동,남자,86,6
2022-03-15,하안4동,남자,87,5
2022-03-15,하안4동,남자,88,3
2022-03-15,하안4동,남자,89,0
2022-03-15,하안4동,남자,90,3
2022-03-15,하안4동,남자,91,1
2022-03-15,하안4동,남자,92,1
2022-03-15,하안4동,남자,93,1
2022-03-15,하안4동,남자,94,1
2022-03-15,하안4동,남자,95,1
2022-03-15,하안4동,남자,96,0
2022-03-15,하안4동,남자,97,0
2022-03-15,하안4동,남자,98,0
2022-03-15,하안4동,남자,99,1
2022-03-15,하안4동,남자,100,0
2022-03-15,하안4동,여자,0,46
2022-03-15,하안4동,여자,1,45
2022-03-15,하안4동,여자,2,37
2022-03-15,하안4동,여자,3,39
2022-03-15,하안4동,여자,4,44
2022-03-15,하안4동,여자,5,39
2022-03-15,하안4동,여자,6,37
2022-03-15,하안4동,여자,7,44
2022-03-15,하안4동,여자,8,45
2022-03-15,하안4동,여자,9,53
2022-03-15,하안4동,여자,10,57
2022-03-15,하안4동,여자,11,62
2022-03-15,하안4동,여자,12,47
2022-03-15,하안4동,여자,13,64
2022-03-15,하안4동,여자,14,70
2022-03-15,하안4동,여자,15,72
2022-03-15,하안4동,여자,16,56
2022-03-15,하안4동,여자,17,66
2022-03-15,하안4동,여자,18,79
2022-03-15,하안4동,여자,19,80
2022-03-15,하안4동,여자,20,76
2022-03-15,하안4동,여자,21,73
2022-03-15,하안4동,여자,22,86
2022-03-15,하안4동,여자,23,76
2022-03-15,하안4동,여자,24,81
2022-03-15,하안4동,여자,25,79
2022-03-15,하안4동,여자,26,69
2022-03-15,하안4동,여자,27,88
2022-03-15,하안4동,여자,28,75
2022-03-15,하안4동,여자,29,101
2022-03-15,하안4동,여자,30,103
2022-03-15,하안4동,여자,31,84
2022-03-15,하안4동,여자,32,90
2022-03-15,하안4동,여자,33,102
2022-03-15,하안4동,여자,34,104
2022-03-15,하안4동,여자,35,71
2022-03-15,하안4동,여자,36,103
2022-03-15,하안4동,여자,37,78
2022-03-15,하안4동,여자,38,93
2022-03-15,하안4동,여자,39,103
2022-03-15,하안4동,여자,40,103
2022-03-15,하안4동,여자,41,109
2022-03-15,하안4동,여자,42,92
2022-03-15,하안4동,여자,43,101
2022-03-15,하안4동,여자,44,110
2022-03-15,하안4동,여자,45,117
2022-03-15,하안4동,여자,46,142
2022-03-15,하안4동,여자,47,123
2022-03-15,하안4동,여자,48,115
2022-03-15,하안4동,여자,49,153
2022-03-15,하안4동,여자,50,114
2022-03-15,하안4동,여자,51,150
2022-03-15,하안4동,여자,52,127
2022-03-15,하안4동,여자,53,124
2022-03-15,하안4동,여자,54,101
2022-03-15,하안4동,여자,55,92
2022-03-15,하안4동,여자,56,93
2022-03-15,하안4동,여자,57,86
2022-03-15,하안4동,여자,58,77
2022-03-15,하안4동,여자,59,104
2022-03-15,하안4동,여자,60,88
2022-03-15,하안4동,여자,61,92
2022-03-15,하안4동,여자,62,94
2022-03-15,하안4동,여자,63,75
2022-03-15,하안4동,여자,64,76
2022-03-15,하안4동,여자,65,66
2022-03-15,하안4동,여자,66,68
2022-03-15,하안4동,여자,67,53
2022-03-15,하안4동,여자,68,49
2022-03-15,하안4동,여자,69,54
2022-03-15,하안4동,여자,70,43
2022-03-15,하안4동,여자,71,37
2022-03-15,하안4동,여자,72,30
2022-03-15,하안4동,여자,73,32
2022-03-15,하안4동,여자,74,22
2022-03-15,하안4동,여자,75,47
2022-03-15,하안4동,여자,76,24
2022-03-15,하안4동,여자,77,33
2022-03-15,하안4동,여자,78,35
2022-03-15,하안4동,여자,79,39
2022-03-15,하안4동,여자,80,28
2022-03-15,하안4동,여자,81,19
2022-03-15,하안4동,여자,82,31
2022-03-15,하안4동,여자,83,18
2022-03-15,하안4동,여자,84,13
2022-03-15,하안4동,여자,85,20
2022-03-15,하안4동,여자,86,15
2022-03-15,하안4동,여자,87,13
2022-03-15,하안4동,여자,88,17
2022-03-15,하안4동,여자,89,12
2022-03-15,하안4동,여자,90,10
2022-03-15,하안4동,여자,91,9
2022-03-15,하안4동,여자,92,6
2022-03-15,하안4동,여자,93,1
2022-03-15,하안4동,여자,94,1
2022-03-15,하안4동,여자,95,2
2022-03-15,하안4동,여자,96,1
2022-03-15,하안4동,여자,97,0
2022-03-15,하안4동,여자,98,1
2022-03-15,하안4동,여자,99,1
2022-03-15,하안4동,여자,100,0
2022-03-15,소하1동,남자,0,60
2022-03-15,소하1동,남자,1,81
2022-03-15,소하1동,남자,2,86
2022-03-15,소하1동,남자,3,127
2022-03-15,소하1동,남자,4,125
2022-03-15,소하1동,남자,5,137
2022-03-15,소하1동,남자,6,188
2022-03-15,소하1동,남자,7,186
2022-03-15,소하1동,남자,8,172
2022-03-15,소하1동,남자,9,226
2022-03-15,소하1동,남자,10,192
2022-03-15,소하1동,남자,11,207
2022-03-15,소하1동,남자,12,205
2022-03-15,소하1동,남자,13,231
2022-03-15,소하1동,남자,14,255
2022-03-15,소하1동,남자,15,219
2022-03-15,소하1동,남자,16,224
2022-03-15,소하1동,남자,17,221
2022-03-15,소하1동,남자,18,200
2022-03-15,소하1동,남자,19,225
2022-03-15,소하1동,남자,20,196
2022-03-15,소하1동,남자,21,220
2022-03-15,소하1동,남자,22,201
2022-03-15,소하1동,남자,23,200
2022-03-15,소하1동,남자,24,181
2022-03-15,소하1동,남자,25,187
2022-03-15,소하1동,남자,26,172
2022-03-15,소하1동,남자,27,180
2022-03-15,소하1동,남자,28,171
2022-03-15,소하1동,남자,29,170
2022-03-15,소하1동,남자,30,167
2022-03-15,소하1동,남자,31,164
2022-03-15,소하1동,남자,32,162
2022-03-15,소하1동,남자,33,154
2022-03-15,소하1동,남자,34,144
2022-03-15,소하1동,남자,35,158
2022-03-15,소하1동,남자,36,164
2022-03-15,소하1동,남자,37,176
2022-03-15,소하1동,남자,38,220
2022-03-15,소하1동,남자,39,244
2022-03-15,소하1동,남자,40,247
2022-03-15,소하1동,남자,41,257
2022-03-15,소하1동,남자,42,299
2022-03-15,소하1동,남자,43,276
2022-03-15,소하1동,남자,44,288
2022-03-15,소하1동,남자,45,267
2022-03-15,소하1동,남자,46,287
2022-03-15,소하1동,남자,47,310
2022-03-15,소하1동,남자,48,285
2022-03-15,소하1동,남자,49,325
2022-03-15,소하1동,남자,50,332
2022-03-15,소하1동,남자,51,329
2022-03-15,소하1동,남자,52,281
2022-03-15,소하1동,남자,53,269
2022-03-15,소하1동,남자,54,223
2022-03-15,소하1동,남자,55,223
2022-03-15,소하1동,남자,56,233
2022-03-15,소하1동,남자,57,219
2022-03-15,소하1동,남자,58,222
2022-03-15,소하1동,남자,59,164
2022-03-15,소하1동,남자,60,234
2022-03-15,소하1동,남자,61,250
2022-03-15,소하1동,남자,62,199
2022-03-15,소하1동,남자,63,198
2022-03-15,소하1동,남자,64,194
2022-03-15,소하1동,남자,65,173
2022-03-15,소하1동,남자,66,176
2022-03-15,소하1동,남자,67,159
2022-03-15,소하1동,남자,68,129
2022-03-15,소하1동,남자,69,135
2022-03-15,소하1동,남자,70,110
2022-03-15,소하1동,남자,71,98
2022-03-15,소하1동,남자,72,85
2022-03-15,소하1동,남자,73,90
2022-03-15,소하1동,남자,74,82
2022-03-15,소하1동,남자,75,84
2022-03-15,소하1동,남자,76,45
2022-03-15,소하1동,남자,77,60
2022-03-15,소하1동,남자,78,55
2022-03-15,소하1동,남자,79,67
2022-03-15,소하1동,남자,80,45
2022-03-15,소하1동,남자,81,30
2022-03-15,소하1동,남자,82,38
2022-03-15,소하1동,남자,83,37
2022-03-15,소하1동,남자,84,14
2022-03-15,소하1동,남자,85,19
2022-03-15,소하1동,남자,86,15
2022-03-15,소하1동,남자,87,11
2022-03-15,소하1동,남자,88,5
2022-03-15,소하1동,남자,89,4
2022-03-15,소하1동,남자,90,12
2022-03-15,소하1동,남자,91,4
2022-03-15,소하1동,남자,92,5
2022-03-15,소하1동,남자,93,2
2022-03-15,소하1동,남자,94,3
2022-03-15,소하1동,남자,95,1
2022-03-15,소하1동,남자,96,1
2022-03-15,소하1동,남자,97,0
2022-03-15,소하1동,남자,98,1
2022-03-15,소하1동,남자,99,0
2022-03-15,소하1동,남자,100,0
2022-03-15,소하1동,여자,0,61
2022-03-15,소하1동,여자,1,68
2022-03-15,소하1동,여자,2,99
2022-03-15,소하1동,여자,3,109
2022-03-15,소하1동,여자,4,143
2022-03-15,소하1동,여자,5,147
2022-03-15,소하1동,여자,6,164
2022-03-15,소하1동,여자,7,176
2022-03-15,소하1동,여자,8,170
2022-03-15,소하1동,여자,9,202
2022-03-15,소하1동,여자,10,195
2022-03-15,소하1동,여자,11,208
2022-03-15,소하1동,여자,12,192
2022-03-15,소하1동,여자,13,242
2022-03-15,소하1동,여자,14,249
2022-03-15,소하1동,여자,15,211
2022-03-15,소하1동,여자,16,193
2022-03-15,소하1동,여자,17,193
2022-03-15,소하1동,여자,18,209
2022-03-15,소하1동,여자,19,166
2022-03-15,소하1동,여자,20,203
2022-03-15,소하1동,여자,21,198
2022-03-15,소하1동,여자,22,203
2022-03-15,소하1동,여자,23,158
2022-03-15,소하1동,여자,24,200
2022-03-15,소하1동,여자,25,161
2022-03-15,소하1동,여자,26,167
2022-03-15,소하1동,여자,27,163
2022-03-15,소하1동,여자,28,165
2022-03-15,소하1동,여자,29,171
2022-03-15,소하1동,여자,30,174
2022-03-15,소하1동,여자,31,146
2022-03-15,소하1동,여자,32,149
2022-03-15,소하1동,여자,33,180
2022-03-15,소하1동,여자,34,167
2022-03-15,소하1동,여자,35,174
2022-03-15,소하1동,여자,36,175
2022-03-15,소하1동,여자,37,196
2022-03-15,소하1동,여자,38,264
2022-03-15,소하1동,여자,39,296
2022-03-15,소하1동,여자,40,300
2022-03-15,소하1동,여자,41,303
2022-03-15,소하1동,여자,42,311
2022-03-15,소하1동,여자,43,297
2022-03-15,소하1동,여자,44,313
2022-03-15,소하1동,여자,45,324
2022-03-15,소하1동,여자,46,294
2022-03-15,소하1동,여자,47,318
2022-03-15,소하1동,여자,48,328
2022-03-15,소하1동,여자,49,340
2022-03-15,소하1동,여자,50,320
2022-03-15,소하1동,여자,51,321
2022-03-15,소하1동,여자,52,255
2022-03-15,소하1동,여자,53,301
2022-03-15,소하1동,여자,54,254
2022-03-15,소하1동,여자,55,221
2022-03-15,소하1동,여자,56,194
2022-03-15,소하1동,여자,57,225
2022-03-15,소하1동,여자,58,203
2022-03-15,소하1동,여자,59,237
2022-03-15,소하1동,여자,60,226
2022-03-15,소하1동,여자,61,256
2022-03-15,소하1동,여자,62,247
2022-03-15,소하1동,여자,63,201
2022-03-15,소하1동,여자,64,242
2022-03-15,소하1동,여자,65,215
2022-03-15,소하1동,여자,66,181
2022-03-15,소하1동,여자,67,172
2022-03-15,소하1동,여자,68,148
2022-03-15,소하1동,여자,69,139
2022-03-15,소하1동,여자,70,115
2022-03-15,소하1동,여자,71,99
2022-03-15,소하1동,여자,72,102
2022-03-15,소하1동,여자,73,83
2022-03-15,소하1동,여자,74,111
2022-03-15,소하1동,여자,75,85
2022-03-15,소하1동,여자,76,56
2022-03-15,소하1동,여자,77,83
2022-03-15,소하1동,여자,78,67
2022-03-15,소하1동,여자,79,71
2022-03-15,소하1동,여자,80,66
2022-03-15,소하1동,여자,81,47
2022-03-15,소하1동,여자,82,51
2022-03-15,소하1동,여자,83,59
2022-03-15,소하1동,여자,84,44
2022-03-15,소하1동,여자,85,44
2022-03-15,소하1동,여자,86,40
2022-03-15,소하1동,여자,87,44
2022-03-15,소하1동,여자,88,31
2022-03-15,소하1동,여자,89,26
2022-03-15,소하1동,여자,90,14
2022-03-15,소하1동,여자,91,17
2022-03-15,소하1동,여자,92,24
2022-03-15,소하1동,여자,93,14
2022-03-15,소하1동,여자,94,7
2022-03-15,소하1동,여자,95,4
2022-03-15,소하1동,여자,96,3
2022-03-15,소하1동,여자,97,4
2022-03-15,소하1동,여자,98,2
2022-03-15,소하1동,여자,99,1
2022-03-15,소하1동,여자,100,2
2022-03-15,소하2동,남자,0,53
2022-03-15,소하2동,남자,1,62
2022-03-15,소하2동,남자,2,71
2022-03-15,소하2동,남자,3,76
2022-03-15,소하2동,남자,4,111
2022-03-15,소하2동,남자,5,93
2022-03-15,소하2동,남자,6,113
2022-03-15,소하2동,남자,7,108
2022-03-15,소하2동,남자,8,98
2022-03-15,소하2동,남자,9,106
2022-03-15,소하2동,남자,10,128
2022-03-15,소하2동,남자,11,159
2022-03-15,소하2동,남자,12,130
2022-03-15,소하2동,남자,13,173
2022-03-15,소하2동,남자,14,158
2022-03-15,소하2동,남자,15,138
2022-03-15,소하2동,남자,16,144
2022-03-15,소하2동,남자,17,164
2022-03-15,소하2동,남자,18,154
2022-03-15,소하2동,남자,19,174
2022-03-15,소하2동,남자,20,157
2022-03-15,소하2동,남자,21,206
2022-03-15,소하2동,남자,22,200
2022-03-15,소하2동,남자,23,180
2022-03-15,소하2동,남자,24,195
2022-03-15,소하2동,남자,25,204
2022-03-15,소하2동,남자,26,188
2022-03-15,소하2동,남자,27,217
2022-03-15,소하2동,남자,28,199
2022-03-15,소하2동,남자,29,200
2022-03-15,소하2동,남자,30,241
2022-03-15,소하2동,남자,31,182
2022-03-15,소하2동,남자,32,178
2022-03-15,소하2동,남자,33,185
2022-03-15,소하2동,남자,34,164
2022-03-15,소하2동,남자,35,164
2022-03-15,소하2동,남자,36,177
2022-03-15,소하2동,남자,37,148
2022-03-15,소하2동,남자,38,182
2022-03-15,소하2동,남자,39,196
2022-03-15,소하2동,남자,40,186
2022-03-15,소하2동,남자,41,210
2022-03-15,소하2동,남자,42,192
2022-03-15,소하2동,남자,43,197
2022-03-15,소하2동,남자,44,231
2022-03-15,소하2동,남자,45,218
2022-03-15,소하2동,남자,46,212
2022-03-15,소하2동,남자,47,256
2022-03-15,소하2동,남자,48,237
2022-03-15,소하2동,남자,49,258
2022-03-15,소하2동,남자,50,270
2022-03-15,소하2동,남자,51,283
2022-03-15,소하2동,남자,52,256
2022-03-15,소하2동,남자,53,272
2022-03-15,소하2동,남자,54,222
2022-03-15,소하2동,남자,55,252
2022-03-15,소하2동,남자,56,259
2022-03-15,소하2동,남자,57,247
2022-03-15,소하2동,남자,58,221
2022-03-15,소하2동,남자,59,229
2022-03-15,소하2동,남자,60,255
2022-03-15,소하2동,남자,61,244
2022-03-15,소하2동,남자,62,239
2022-03-15,소하2동,남자,63,221
2022-03-15,소하2동,남자,64,203
2022-03-15,소하2동,남자,65,208
2022-03-15,소하2동,남자,66,190
2022-03-15,소하2동,남자,67,184
2022-03-15,소하2동,남자,68,143
2022-03-15,소하2동,남자,69,153
2022-03-15,소하2동,남자,70,101
2022-03-15,소하2동,남자,71,109
2022-03-15,소하2동,남자,72,110
2022-03-15,소하2동,남자,73,125
2022-03-15,소하2동,남자,74,109
2022-03-15,소하2동,남자,75,103
2022-03-15,소하2동,남자,76,65
2022-03-15,소하2동,남자,77,67
2022-03-15,소하2동,남자,78,60
2022-03-15,소하2동,남자,79,67
2022-03-15,소하2동,남자,80,85
2022-03-15,소하2동,남자,81,44
2022-03-15,소하2동,남자,82,42
2022-03-15,소하2동,남자,83,37
2022-03-15,소하2동,남자,84,24
2022-03-15,소하2동,남자,85,27
2022-03-15,소하2동,남자,86,23
2022-03-15,소하2동,남자,87,14
2022-03-15,소하2동,남자,88,8
2022-03-15,소하2동,남자,89,10
2022-03-15,소하2동,남자,90,9
2022-03-15,소하2동,남자,91,4
2022-03-15,소하2동,남자,92,3
2022-03-15,소하2동,남자,93,4
2022-03-15,소하2동,남자,94,7
2022-03-15,소하2동,남자,95,0
2022-03-15,소하2동,남자,96,0
2022-03-15,소하2동,남자,97,0
2022-03-15,소하2동,남자,98,2
2022-03-15,소하2동,남자,99,0
2022-03-15,소하2동,남자,100,3
2022-03-15,소하2동,여자,0,64
2022-03-15,소하2동,여자,1,69
2022-03-15,소하2동,여자,2,93
2022-03-15,소하2동,여자,3,71
2022-03-15,소하2동,여자,4,67
2022-03-15,소하2동,여자,5,88
2022-03-15,소하2동,여자,6,91
2022-03-15,소하2동,여자,7,102
2022-03-15,소하2동,여자,8,100
2022-03-15,소하2동,여자,9,123
2022-03-15,소하2동,여자,10,123
2022-03-15,소하2동,여자,11,128
2022-03-15,소하2동,여자,12,114
2022-03-15,소하2동,여자,13,142
2022-03-15,소하2동,여자,14,146
2022-03-15,소하2동,여자,15,140
2022-03-15,소하2동,여자,16,158
2022-03-15,소하2동,여자,17,144
2022-03-15,소하2동,여자,18,135
2022-03-15,소하2동,여자,19,145
2022-03-15,소하2동,여자,20,184
2022-03-15,소하2동,여자,21,154
2022-03-15,소하2동,여자,22,165
2022-03-15,소하2동,여자,23,155
2022-03-15,소하2동,여자,24,194
2022-03-15,소하2동,여자,25,180
2022-03-15,소하2동,여자,26,146
2022-03-15,소하2동,여자,27,156
2022-03-15,소하2동,여자,28,162
2022-03-15,소하2동,여자,29,149
2022-03-15,소하2동,여자,30,154
2022-03-15,소하2동,여자,31,142
2022-03-15,소하2동,여자,32,148
2022-03-15,소하2동,여자,33,152
2022-03-15,소하2동,여자,34,129
2022-03-15,소하2동,여자,35,131
2022-03-15,소하2동,여자,36,154
2022-03-15,소하2동,여자,37,140
2022-03-15,소하2동,여자,38,166
2022-03-15,소하2동,여자,39,235
2022-03-15,소하2동,여자,40,203
2022-03-15,소하2동,여자,41,209
2022-03-15,소하2동,여자,42,179
2022-03-15,소하2동,여자,43,219
2022-03-15,소하2동,여자,44,222
2022-03-15,소하2동,여자,45,199
2022-03-15,소하2동,여자,46,241
2022-03-15,소하2동,여자,47,226
2022-03-15,소하2동,여자,48,242
2022-03-15,소하2동,여자,49,245
2022-03-15,소하2동,여자,50,250
2022-03-15,소하2동,여자,51,275
2022-03-15,소하2동,여자,52,247
2022-03-15,소하2동,여자,53,274
2022-03-15,소하2동,여자,54,233
2022-03-15,소하2동,여자,55,264
2022-03-15,소하2동,여자,56,237
2022-03-15,소하2동,여자,57,251
2022-03-15,소하2동,여자,58,203
2022-03-15,소하2동,여자,59,244
2022-03-15,소하2동,여자,60,266
2022-03-15,소하2동,여자,61,273
2022-03-15,소하2동,여자,62,299
2022-03-15,소하2동,여자,63,238
2022-03-15,소하2동,여자,64,213
2022-03-15,소하2동,여자,65,211
2022-03-15,소하2동,여자,66,223
2022-03-15,소하2동,여자,67,210
2022-03-15,소하2동,여자,68,164
2022-03-15,소하2동,여자,69,175
2022-03-15,소하2동,여자,70,149
2022-03-15,소하2동,여자,71,132
2022-03-15,소하2동,여자,72,116
2022-03-15,소하2동,여자,73,116
2022-03-15,소하2동,여자,74,128
2022-03-15,소하2동,여자,75,129
2022-03-15,소하2동,여자,76,95
2022-03-15,소하2동,여자,77,89
2022-03-15,소하2동,여자,78,84
2022-03-15,소하2동,여자,79,119
2022-03-15,소하2동,여자,80,93
2022-03-15,소하2동,여자,81,80
2022-03-15,소하2동,여자,82,70
2022-03-15,소하2동,여자,83,69
2022-03-15,소하2동,여자,84,58
2022-03-15,소하2동,여자,85,48
2022-03-15,소하2동,여자,86,47
2022-03-15,소하2동,여자,87,45
2022-03-15,소하2동,여자,88,38
2022-03-15,소하2동,여자,89,26
2022-03-15,소하2동,여자,90,19
2022-03-15,소하2동,여자,91,20
2022-03-15,소하2동,여자,92,16
2022-03-15,소하2동,여자,93,10
2022-03-15,소하2동,여자,94,7
2022-03-15,소하2동,여자,95,6
2022-03-15,소하2동,여자,96,1
